Kinase,Compound,Predicted_Kd_Category
LKB1,Sorafenib,>300nM
LOK,Sorafenib,>300nM
LRRK2,Sorafenib,>300nM
LRRK2(G2019S),Sorafenib,>300nM
LTK,Sorafenib,>300nM
LYN,Sorafenib,<300nM
LZK,Sorafenib,>300nM
MAK,Sorafenib,>300nM
MAP3K1,Sorafenib,>300nM
MAP3K15,Sorafenib,>300nM
MAP3K2,Sorafenib,>300nM
MAP3K3,Sorafenib,>300nM
MAP3K4,Sorafenib,>300nM
MAP4K2,Sorafenib,>300nM
MAP4K3,Sorafenib,>300nM
MAP4K4,Sorafenib,>300nM
MAP4K5,Sorafenib,>300nM
MAPKAPK2,Sorafenib,>300nM
MAPKAPK5,Sorafenib,>300nM
MARK1,Sorafenib,>300nM
MARK2,Sorafenib,>300nM
MARK3,Sorafenib,>300nM
MARK4,Sorafenib,>300nM
MAST1,Sorafenib,>300nM
MEK1,Sorafenib,>300nM
MEK2,Sorafenib,>300nM
MEK3,Sorafenib,>300nM
MEK4,Sorafenib,>300nM
MEK5,Sorafenib,<300nM
MEK6,Sorafenib,>300nM
MELK,Sorafenib,>300nM
MERTK,Sorafenib,>300nM
MET,Sorafenib,>300nM
MET(M1250T),Sorafenib,>300nM
MET(Y1235D),Sorafenib,>300nM
MINK,Sorafenib,>300nM
MKK7,Sorafenib,>300nM
MKNK1,Sorafenib,>300nM
MKNK2,Sorafenib,>300nM
MLCK,Sorafenib,>300nM
MLK1,Sorafenib,>300nM
MLK2,Sorafenib,>300nM
MLK3,Sorafenib,>300nM
MRCKA,Sorafenib,>300nM
MRCKB,Sorafenib,>300nM
MST1,Sorafenib,>300nM
MST1R,Sorafenib,>300nM
MST2,Sorafenib,>300nM
MST3,Sorafenib,>300nM
MST4,Sorafenib,>300nM
MTOR,Sorafenib,>300nM
MUSK,Sorafenib,>300nM
MYLK,Sorafenib,>300nM
MYLK2,Sorafenib,>300nM
MYLK4,Sorafenib,>300nM
MYO3A,Sorafenib,>300nM
MYO3B,Sorafenib,>300nM
NDR1,Sorafenib,>300nM
NDR2,Sorafenib,>300nM
NEK1,Sorafenib,>300nM
NEK11,Sorafenib,>300nM
NEK2,Sorafenib,>300nM
NEK3,Sorafenib,>300nM
NEK4,Sorafenib,>300nM
NEK5,Sorafenib,>300nM
NEK6,Sorafenib,>300nM
NEK7,Sorafenib,>300nM
NEK9,Sorafenib,>300nM
NIM1,Sorafenib,>300nM
NLK,Sorafenib,>300nM
OSR1,Sorafenib,>300nM
p38-alpha,Sorafenib,>300nM
p38-beta,Sorafenib,>300nM
p38-delta,Sorafenib,>300nM
p38-gamma,Sorafenib,>300nM
PAK1,Sorafenib,>300nM
PAK2,Sorafenib,>300nM
PAK3,Sorafenib,>300nM
PAK4,Sorafenib,>300nM
PAK6,Sorafenib,>300nM
PAK7,Sorafenib,>300nM
PCTK1,Sorafenib,>300nM
PCTK2,Sorafenib,>300nM
PCTK3,Sorafenib,>300nM
PDGFRA,Sorafenib,<300nM
PDGFRB,Sorafenib,<300nM
PDPK1,Sorafenib,>300nM
PFCDPK1(P.falciparum),Sorafenib,>300nM
PFPK5(P.falciparum),Sorafenib,>300nM
PFTAIRE2,Sorafenib,>300nM
PFTK1,Sorafenib,>300nM
PHKG1,Sorafenib,>300nM
PHKG2,Sorafenib,>300nM
PIK3C2B,Sorafenib,>300nM
PIK3C2G,Sorafenib,>300nM
PIK3CA,Sorafenib,>300nM
PIK3CA(C420R),Sorafenib,>300nM
PIK3CA(E542K),Sorafenib,>300nM
PIK3CA(E545A),Sorafenib,>300nM
PIK3CA(E545K),Sorafenib,>300nM
PIK3CA(H1047L),Sorafenib,>300nM
PIK3CA(H1047Y),Sorafenib,>300nM
PIK3CA(I800L),Sorafenib,>300nM
PIK3CA(M1043I),Sorafenib,>300nM
PIK3CA(Q546K),Sorafenib,>300nM
PIK3CB,Sorafenib,>300nM
PIK3CD,Sorafenib,>300nM
PIK3CG,Sorafenib,>300nM
PIK4CB,Sorafenib,>300nM
PIM1,Sorafenib,>300nM
PIM2,Sorafenib,>300nM
PIM3,Sorafenib,>300nM
PIP5K1A,Sorafenib,>300nM
PIP5K1C,Sorafenib,>300nM
PIP5K2B,Sorafenib,>300nM
PIP5K2C,Sorafenib,>300nM
PKAC-alpha,Sorafenib,>300nM
PKAC-beta,Sorafenib,>300nM
PKMYT1,Sorafenib,>300nM
PKN1,Sorafenib,>300nM
PKN2,Sorafenib,>300nM
PKNB(M.tuberculosis),Sorafenib,>300nM
PLK1,Sorafenib,>300nM
PLK2,Sorafenib,>300nM
PLK3,Sorafenib,>300nM
PLK4,Sorafenib,<300nM
PRKCD,Sorafenib,>300nM
PRKCE,Sorafenib,>300nM
PRKCH,Sorafenib,>300nM
PRKCI,Sorafenib,>300nM
PRKCQ,Sorafenib,>300nM
PRKD1,Sorafenib,>300nM
PRKD2,Sorafenib,>300nM
PRKD3,Sorafenib,>300nM
PRKG1,Sorafenib,>300nM
PRKG2,Sorafenib,>300nM
PRKR,Sorafenib,>300nM
PRKX,Sorafenib,>300nM
PRP4,Sorafenib,>300nM
PYK2,Sorafenib,>300nM
QSK,Sorafenib,>300nM
RAF1,Sorafenib,>300nM
RET,Sorafenib,<300nM
RET(M918T),Sorafenib,<300nM
RET(V804L),Sorafenib,<300nM
RET(V804M),Sorafenib,<300nM
RIOK1,Sorafenib,>300nM
RIOK2,Sorafenib,>300nM
RIOK3,Sorafenib,>300nM
RIPK1,Sorafenib,>300nM
RIPK2,Sorafenib,<300nM
RIPK4,Sorafenib,>300nM
RIPK5,Sorafenib,>300nM
ROCK1,Sorafenib,>300nM
ROCK2,Sorafenib,>300nM
ROS1,Sorafenib,>300nM
RPS6KA4(Kin.Dom.1-N-terminal),Sorafenib,>300nM
RPS6KA4(Kin.Dom.2-C-terminal),Sorafenib,>300nM
RPS6KA5(Kin.Dom.1-N-terminal),Sorafenib,>300nM
RPS6KA5(Kin.Dom.2-C-terminal),Sorafenib,>300nM
RSK1(Kin.Dom.1-N-terminal),Sorafenib,>300nM
RSK1(Kin.Dom.2-C-terminal),Sorafenib,>300nM
RSK2(Kin.Dom.1-N-terminal),Sorafenib,>300nM
RSK3(Kin.Dom.1-N-terminal),Sorafenib,>300nM
RSK3(Kin.Dom.2-C-terminal),Sorafenib,>300nM
RSK4(Kin.Dom.1-N-terminal),Sorafenib,>300nM
RSK4(Kin.Dom.2-C-terminal),Sorafenib,>300nM
S6K1,Sorafenib,>300nM
SBK1,Sorafenib,>300nM
SgK110,Sorafenib,>300nM
SGK3,Sorafenib,>300nM
SIK,Sorafenib,>300nM
SIK2,Sorafenib,>300nM
SLK,Sorafenib,<300nM
SNARK,Sorafenib,>300nM
SNRK,Sorafenib,>300nM
SRC,Sorafenib,>300nM
SRMS,Sorafenib,<300nM
SRPK1,Sorafenib,>300nM
SRPK2,Sorafenib,>300nM
SRPK3,Sorafenib,>300nM
STK16,Sorafenib,>300nM
STK33,Sorafenib,>300nM
STK35,Sorafenib,>300nM
STK36,Sorafenib,>300nM
STK39,Sorafenib,>300nM
SYK,Sorafenib,>300nM
TAK1,Sorafenib,>300nM
TAOK1,Sorafenib,>300nM
TAOK2,Sorafenib,<300nM
TAOK3,Sorafenib,<300nM
TBK1,Sorafenib,>300nM
TEC,Sorafenib,>300nM
TESK1,Sorafenib,>300nM
TGFBR1,Sorafenib,>300nM
TGFBR2,Sorafenib,>300nM
TIE1,Sorafenib,<300nM
TIE2,Sorafenib,>300nM
TLK1,Sorafenib,>300nM
TLK2,Sorafenib,>300nM
TNIK,Sorafenib,<300nM
TNK1,Sorafenib,>300nM
TNK2,Sorafenib,>300nM
TNNI3K,Sorafenib,>300nM
TRKA,Sorafenib,>300nM
TRKB,Sorafenib,<300nM
TRKC,Sorafenib,>300nM
TRPM6,Sorafenib,>300nM
TSSK1B,Sorafenib,>300nM
TTK,Sorafenib,>300nM
TXK,Sorafenib,>300nM
TYK2(JH1domain-catalytic),Sorafenib,>300nM
TYK2(JH2domain-pseudokinase),Sorafenib,>300nM
TYRO3,Sorafenib,>300nM
ULK1,Sorafenib,>300nM
ULK2,Sorafenib,>300nM
ULK3,Sorafenib,>300nM
VEGFR2,Sorafenib,<300nM
VRK2,Sorafenib,>300nM
WEE1,Sorafenib,>300nM
WEE2,Sorafenib,>300nM
YANK1,Sorafenib,>300nM
YANK2,Sorafenib,>300nM
YANK3,Sorafenib,>300nM
YES,Sorafenib,<300nM
YSK1,Sorafenib,>300nM
YSK4,Sorafenib,<300nM
ZAK,Sorafenib,>300nM
ZAP70,Sorafenib,>300nM
AAK1,SU-14813,>300nM
ABL1(E255K)-phosphorylated,SU-14813,>300nM
ABL1(F317I)-nonphosphorylated,SU-14813,>300nM
ABL1(F317I)-phosphorylated,SU-14813,>300nM
ABL1(F317L)-nonphosphorylated,SU-14813,>300nM
ABL1(F317L)-phosphorylated,SU-14813,>300nM
ABL1(H396P)-nonphosphorylated,SU-14813,>300nM
ABL1(H396P)-phosphorylated,SU-14813,>300nM
ABL1(M351T)-phosphorylated,SU-14813,>300nM
ABL1(Q252H)-nonphosphorylated,SU-14813,>300nM
ABL1(Q252H)-phosphorylated,SU-14813,>300nM
ABL1(T315I)-nonphosphorylated,SU-14813,>300nM
ABL1(T315I)-phosphorylated,SU-14813,>300nM
ABL1(Y253F)-phosphorylated,SU-14813,>300nM
ABL1-nonphosphorylated,SU-14813,>300nM
ABL1-phosphorylated,SU-14813,>300nM
ABL2,SU-14813,>300nM
ACVR1,SU-14813,>300nM
ACVR1B,SU-14813,>300nM
ACVR2A,SU-14813,>300nM
ACVR2B,SU-14813,>300nM
ACVRL1,SU-14813,>300nM
ADCK3,SU-14813,>300nM
ADCK4,SU-14813,>300nM
AKT1,SU-14813,>300nM
AKT2,SU-14813,>300nM
AKT3,SU-14813,>300nM
ALK,SU-14813,>300nM
AMPK-alpha1,SU-14813,>300nM
AMPK-alpha2,SU-14813,>300nM
ANKK1,SU-14813,>300nM
ARK5,SU-14813,>300nM
ASK1,SU-14813,>300nM
ASK2,SU-14813,>300nM
AURKA,SU-14813,>300nM
AURKB,SU-14813,>300nM
AURKC,SU-14813,>300nM
AXL,SU-14813,>300nM
BIKE,SU-14813,<300nM
BLK,SU-14813,>300nM
BMPR1A,SU-14813,>300nM
BMPR1B,SU-14813,>300nM
BMPR2,SU-14813,>300nM
BMX,SU-14813,>300nM
BRAF,SU-14813,>300nM
BRAF(V600E),SU-14813,>300nM
BRK,SU-14813,>300nM
BRSK1,SU-14813,>300nM
BRSK2,SU-14813,>300nM
BTK,SU-14813,>300nM
CAMK1,SU-14813,>300nM
CAMK1D,SU-14813,>300nM
CAMK1G,SU-14813,>300nM
CAMK2A,SU-14813,>300nM
CAMK2B,SU-14813,>300nM
CAMK2D,SU-14813,>300nM
CAMK2G,SU-14813,>300nM
CAMK4,SU-14813,>300nM
CAMKK1,SU-14813,>300nM
CAMKK2,SU-14813,>300nM
CASK,SU-14813,>300nM
CDC2L1,SU-14813,>300nM
CDC2L2,SU-14813,>300nM
CDC2L5,SU-14813,>300nM
CDK11,SU-14813,>300nM
CDK2,SU-14813,>300nM
CDK3,SU-14813,>300nM
CDK4-cyclinD1,SU-14813,>300nM
CDK4-cyclinD3,SU-14813,>300nM
CDK5,SU-14813,>300nM
CDK7,SU-14813,<300nM
CDK8,SU-14813,>300nM
CDK9,SU-14813,>300nM
CDKL1,SU-14813,>300nM
CDKL2,SU-14813,>300nM
CDKL3,SU-14813,>300nM
CDKL5,SU-14813,>300nM
CHEK1,SU-14813,>300nM
CHEK2,SU-14813,>300nM
CIT,SU-14813,>300nM
CLK1,SU-14813,>300nM
CLK2,SU-14813,>300nM
CLK3,SU-14813,>300nM
CLK4,SU-14813,>300nM
CSF1R,SU-14813,>300nM
CSK,SU-14813,>300nM
CSNK1A1,SU-14813,>300nM
CSNK1A1L,SU-14813,>300nM
CSNK1D,SU-14813,>300nM
CSNK1E,SU-14813,>300nM
CSNK1G1,SU-14813,>300nM
CSNK1G2,SU-14813,>300nM
CSNK1G3,SU-14813,>300nM
CSNK2A1,SU-14813,>300nM
CSNK2A2,SU-14813,>300nM
CTK,SU-14813,>300nM
DAPK1,SU-14813,>300nM
DAPK2,SU-14813,>300nM
DAPK3,SU-14813,>300nM
DCAMKL1,SU-14813,>300nM
DCAMKL2,SU-14813,>300nM
DCAMKL3,SU-14813,>300nM
DDR1,SU-14813,>300nM
DDR2,SU-14813,>300nM
DLK,SU-14813,>300nM
DMPK,SU-14813,>300nM
DMPK2,SU-14813,>300nM
DRAK1,SU-14813,>300nM
DRAK2,SU-14813,>300nM
DYRK1A,SU-14813,<300nM
DYRK1B,SU-14813,<300nM
DYRK2,SU-14813,>300nM
EGFR,SU-14813,>300nM
EGFR(E746-A750del),SU-14813,>300nM
EGFR(G719C),SU-14813,>300nM
EGFR(G719S),SU-14813,>300nM
"EGFR(L747-E749del, A750P)",SU-14813,>300nM
"EGFR(L747-S752del, P753S)",SU-14813,>300nM
"EGFR(L747-T751del,Sins)",SU-14813,>300nM
EGFR(L858R),SU-14813,>300nM
"EGFR(L858R,T790M)",SU-14813,>300nM
EGFR(L861Q),SU-14813,>300nM
EGFR(S752-I759del),SU-14813,>300nM
EGFR(T790M),SU-14813,>300nM
EIF2AK1,SU-14813,>300nM
EPHA1,SU-14813,>300nM
EPHA2,SU-14813,>300nM
EPHA3,SU-14813,>300nM
EPHA4,SU-14813,>300nM
EPHA5,SU-14813,>300nM
EPHA6,SU-14813,>300nM
EPHA7,SU-14813,>300nM
EPHA8,SU-14813,>300nM
EPHB1,SU-14813,>300nM
EPHB2,SU-14813,>300nM
EPHB3,SU-14813,>300nM
EPHB4,SU-14813,>300nM
EPHB6,SU-14813,>300nM
ERBB2,SU-14813,>300nM
ERBB3,SU-14813,>300nM
ERBB4,SU-14813,>300nM
ERK1,SU-14813,>300nM
ERK2,SU-14813,>300nM
ERK3,SU-14813,>300nM
ERK4,SU-14813,>300nM
ERK5,SU-14813,>300nM
ERK8,SU-14813,>300nM
ERN1,SU-14813,>300nM
FAK,SU-14813,>300nM
FER,SU-14813,>300nM
FES,SU-14813,>300nM
FGFR1,SU-14813,>300nM
FGFR2,SU-14813,>300nM
FGFR3,SU-14813,>300nM
FGFR3(G697C),SU-14813,>300nM
FGFR4,SU-14813,>300nM
FGR,SU-14813,>300nM
FLT1,SU-14813,>300nM
FLT3,SU-14813,<300nM
FLT3(D835H),SU-14813,<300nM
FLT3(D835Y),SU-14813,<300nM
FLT3(ITD),SU-14813,<300nM
FLT3(K663Q),SU-14813,<300nM
FLT3(N841I),SU-14813,<300nM
FLT3(R834Q),SU-14813,<300nM
FLT4,SU-14813,>300nM
FRK,SU-14813,>300nM
FYN,SU-14813,>300nM
GAK,SU-14813,<300nM
"GCN2(Kin.Dom.2,S808G)",SU-14813,>300nM
GRK1,SU-14813,>300nM
GRK4,SU-14813,>300nM
GRK7,SU-14813,>300nM
GSK3A,SU-14813,>300nM
GSK3B,SU-14813,>300nM
HCK,SU-14813,>300nM
HIPK1,SU-14813,>300nM
HIPK2,SU-14813,>300nM
HIPK3,SU-14813,<300nM
HIPK4,SU-14813,<300nM
HPK1,SU-14813,>300nM
HUNK,SU-14813,>300nM
ICK,SU-14813,>300nM
IGF1R,SU-14813,>300nM
IKK-alpha,SU-14813,>300nM
IKK-beta,SU-14813,>300nM
IKK-epsilon,SU-14813,>300nM
INSR,SU-14813,>300nM
INSRR,SU-14813,>300nM
IRAK1,SU-14813,>300nM
IRAK3,SU-14813,>300nM
IRAK4,SU-14813,>300nM
ITK,SU-14813,>300nM
JAK1(JH1domain-catalytic),SU-14813,>300nM
JAK1(JH2domain-pseudokinase),SU-14813,>300nM
JAK2(JH1domain-catalytic),SU-14813,>300nM
JAK3(JH1domain-catalytic),SU-14813,>300nM
JNK1,SU-14813,>300nM
JNK2,SU-14813,>300nM
JNK3,SU-14813,>300nM
KIT,SU-14813,<300nM
KIT(A829P),SU-14813,>300nM
KIT(D816H),SU-14813,>300nM
KIT(D816V),SU-14813,>300nM
KIT(L576P),SU-14813,<300nM
KIT(V559D),SU-14813,<300nM
"KIT(V559D,T670I)",SU-14813,>300nM
"KIT(V559D,V654A)",SU-14813,>300nM
LATS1,SU-14813,>300nM
LATS2,SU-14813,>300nM
LCK,SU-14813,>300nM
LIMK1,SU-14813,>300nM
LIMK2,SU-14813,>300nM
LKB1,SU-14813,>300nM
LOK,SU-14813,>300nM
LRRK2,SU-14813,>300nM
LRRK2(G2019S),SU-14813,>300nM
LTK,SU-14813,>300nM
LYN,SU-14813,>300nM
LZK,SU-14813,>300nM
MAK,SU-14813,>300nM
MAP3K1,SU-14813,>300nM
MAP3K15,SU-14813,>300nM
MAP3K2,SU-14813,>300nM
MAP3K3,SU-14813,>300nM
MAP3K4,SU-14813,>300nM
MAP4K2,SU-14813,>300nM
MAP4K3,SU-14813,>300nM
MAP4K4,SU-14813,<300nM
MAP4K5,SU-14813,>300nM
MAPKAPK2,SU-14813,>300nM
MAPKAPK5,SU-14813,>300nM
MARK1,SU-14813,>300nM
MARK2,SU-14813,>300nM
MARK3,SU-14813,>300nM
MARK4,SU-14813,>300nM
MAST1,SU-14813,>300nM
MEK1,SU-14813,>300nM
MEK2,SU-14813,>300nM
MEK3,SU-14813,>300nM
MEK4,SU-14813,>300nM
MEK5,SU-14813,<300nM
MEK6,SU-14813,>300nM
MELK,SU-14813,>300nM
MERTK,SU-14813,>300nM
MET,SU-14813,<300nM
MET(M1250T),SU-14813,<300nM
MET(Y1235D),SU-14813,<300nM
MINK,SU-14813,>300nM
MKK7,SU-14813,>300nM
MKNK1,SU-14813,>300nM
MKNK2,SU-14813,>300nM
MLCK,SU-14813,>300nM
MLK1,SU-14813,>300nM
MLK2,SU-14813,>300nM
MLK3,SU-14813,>300nM
MRCKA,SU-14813,>300nM
MRCKB,SU-14813,>300nM
MST1,SU-14813,>300nM
MST1R,SU-14813,>300nM
MST2,SU-14813,>300nM
MST3,SU-14813,>300nM
MST4,SU-14813,>300nM
MTOR,SU-14813,>300nM
MUSK,SU-14813,>300nM
MYLK,SU-14813,>300nM
MYLK2,SU-14813,>300nM
MYLK4,SU-14813,>300nM
MYO3A,SU-14813,>300nM
MYO3B,SU-14813,>300nM
NDR1,SU-14813,>300nM
NDR2,SU-14813,>300nM
NEK1,SU-14813,>300nM
NEK11,SU-14813,>300nM
NEK2,SU-14813,>300nM
NEK3,SU-14813,>300nM
NEK4,SU-14813,>300nM
NEK5,SU-14813,>300nM
NEK6,SU-14813,>300nM
NEK7,SU-14813,>300nM
NEK9,SU-14813,>300nM
NIM1,SU-14813,>300nM
NLK,SU-14813,>300nM
OSR1,SU-14813,>300nM
p38-alpha,SU-14813,>300nM
p38-beta,SU-14813,>300nM
p38-delta,SU-14813,>300nM
p38-gamma,SU-14813,>300nM
PAK1,SU-14813,>300nM
PAK2,SU-14813,>300nM
PAK3,SU-14813,>300nM
PAK4,SU-14813,>300nM
PAK6,SU-14813,>300nM
PAK7,SU-14813,>300nM
PCTK1,SU-14813,>300nM
PCTK2,SU-14813,>300nM
PCTK3,SU-14813,>300nM
PDGFRA,SU-14813,<300nM
PDGFRB,SU-14813,<300nM
PDPK1,SU-14813,>300nM
PFCDPK1(P.falciparum),SU-14813,>300nM
PFPK5(P.falciparum),SU-14813,>300nM
PFTAIRE2,SU-14813,>300nM
PFTK1,SU-14813,>300nM
PHKG1,SU-14813,>300nM
PHKG2,SU-14813,>300nM
PIK3C2B,SU-14813,>300nM
PIK3C2G,SU-14813,>300nM
PIK3CA,SU-14813,>300nM
PIK3CA(C420R),SU-14813,>300nM
PIK3CA(E542K),SU-14813,>300nM
PIK3CA(E545A),SU-14813,>300nM
PIK3CA(E545K),SU-14813,>300nM
PIK3CA(H1047L),SU-14813,>300nM
PIK3CA(H1047Y),SU-14813,>300nM
PIK3CA(I800L),SU-14813,>300nM
PIK3CA(M1043I),SU-14813,>300nM
PIK3CA(Q546K),SU-14813,>300nM
PIK3CB,SU-14813,>300nM
PIK3CD,SU-14813,>300nM
PIK3CG,SU-14813,>300nM
PIK4CB,SU-14813,>300nM
PIM1,SU-14813,>300nM
PIM2,SU-14813,>300nM
PIM3,SU-14813,>300nM
PIP5K1A,SU-14813,>300nM
PIP5K1C,SU-14813,>300nM
PIP5K2B,SU-14813,>300nM
PIP5K2C,SU-14813,>300nM
PKAC-alpha,SU-14813,>300nM
PKAC-beta,SU-14813,>300nM
PKMYT1,SU-14813,>300nM
PKN1,SU-14813,>300nM
PKN2,SU-14813,>300nM
PKNB(M.tuberculosis),SU-14813,>300nM
PLK1,SU-14813,>300nM
PLK2,SU-14813,>300nM
PLK3,SU-14813,>300nM
PLK4,SU-14813,>300nM
PRKCD,SU-14813,>300nM
PRKCE,SU-14813,>300nM
PRKCH,SU-14813,>300nM
PRKCI,SU-14813,>300nM
PRKCQ,SU-14813,>300nM
PRKD1,SU-14813,>300nM
PRKD2,SU-14813,>300nM
PRKD3,SU-14813,>300nM
PRKG1,SU-14813,>300nM
PRKG2,SU-14813,>300nM
PRKR,SU-14813,>300nM
PRKX,SU-14813,>300nM
PRP4,SU-14813,>300nM
PYK2,SU-14813,>300nM
QSK,SU-14813,>300nM
RAF1,SU-14813,>300nM
RET,SU-14813,>300nM
RET(M918T),SU-14813,>300nM
RET(V804L),SU-14813,>300nM
RET(V804M),SU-14813,>300nM
RIOK1,SU-14813,>300nM
RIOK2,SU-14813,>300nM
RIOK3,SU-14813,>300nM
RIPK1,SU-14813,>300nM
RIPK2,SU-14813,>300nM
RIPK4,SU-14813,>300nM
RIPK5,SU-14813,>300nM
ROCK1,SU-14813,>300nM
ROCK2,SU-14813,>300nM
ROS1,SU-14813,>300nM
RPS6KA4(Kin.Dom.1-N-terminal),SU-14813,>300nM
RPS6KA4(Kin.Dom.2-C-terminal),SU-14813,>300nM
RPS6KA5(Kin.Dom.1-N-terminal),SU-14813,>300nM
RPS6KA5(Kin.Dom.2-C-terminal),SU-14813,>300nM
RSK1(Kin.Dom.1-N-terminal),SU-14813,>300nM
RSK1(Kin.Dom.2-C-terminal),SU-14813,>300nM
RSK2(Kin.Dom.1-N-terminal),SU-14813,>300nM
RSK3(Kin.Dom.1-N-terminal),SU-14813,>300nM
RSK3(Kin.Dom.2-C-terminal),SU-14813,>300nM
RSK4(Kin.Dom.1-N-terminal),SU-14813,>300nM
RSK4(Kin.Dom.2-C-terminal),SU-14813,>300nM
S6K1,SU-14813,>300nM
SBK1,SU-14813,>300nM
SgK110,SU-14813,>300nM
SGK3,SU-14813,>300nM
SIK,SU-14813,>300nM
SIK2,SU-14813,>300nM
SLK,SU-14813,>300nM
SNARK,SU-14813,>300nM
SNRK,SU-14813,>300nM
SRC,SU-14813,>300nM
SRMS,SU-14813,>300nM
SRPK1,SU-14813,<300nM
SRPK2,SU-14813,>300nM
SRPK3,SU-14813,>300nM
STK16,SU-14813,>300nM
STK33,SU-14813,>300nM
STK35,SU-14813,>300nM
STK36,SU-14813,>300nM
STK39,SU-14813,>300nM
SYK,SU-14813,>300nM
TAK1,SU-14813,>300nM
TAOK1,SU-14813,>300nM
TAOK2,SU-14813,>300nM
TAOK3,SU-14813,>300nM
TBK1,SU-14813,>300nM
TEC,SU-14813,>300nM
TESK1,SU-14813,>300nM
TGFBR1,SU-14813,>300nM
TGFBR2,SU-14813,>300nM
TIE1,SU-14813,>300nM
TIE2,SU-14813,>300nM
TLK1,SU-14813,>300nM
TLK2,SU-14813,>300nM
TNIK,SU-14813,<300nM
TNK1,SU-14813,>300nM
TNK2,SU-14813,>300nM
TNNI3K,SU-14813,>300nM
TRKA,SU-14813,>300nM
TRKB,SU-14813,>300nM
TRKC,SU-14813,>300nM
TRPM6,SU-14813,>300nM
TSSK1B,SU-14813,>300nM
TTK,SU-14813,>300nM
TXK,SU-14813,>300nM
TYK2(JH1domain-catalytic),SU-14813,>300nM
TYK2(JH2domain-pseudokinase),SU-14813,>300nM
TYRO3,SU-14813,>300nM
ULK1,SU-14813,>300nM
ULK2,SU-14813,>300nM
ULK3,SU-14813,>300nM
VEGFR2,SU-14813,>300nM
VRK2,SU-14813,>300nM
WEE1,SU-14813,>300nM
WEE2,SU-14813,>300nM
YANK1,SU-14813,>300nM
YANK2,SU-14813,>300nM
YANK3,SU-14813,>300nM
YES,SU-14813,>300nM
YSK1,SU-14813,>300nM
YSK4,SU-14813,<300nM
ZAK,SU-14813,>300nM
ZAP70,SU-14813,>300nM
AAK1,Sunitinib,>300nM
ABL1(E255K)-phosphorylated,Sunitinib,>300nM
ABL1(F317I)-nonphosphorylated,Sunitinib,>300nM
ABL1(F317I)-phosphorylated,Sunitinib,>300nM
ABL1(F317L)-nonphosphorylated,Sunitinib,>300nM
ABL1(F317L)-phosphorylated,Sunitinib,>300nM
ABL1(H396P)-nonphosphorylated,Sunitinib,>300nM
ABL1(H396P)-phosphorylated,Sunitinib,>300nM
ABL1(M351T)-phosphorylated,Sunitinib,>300nM
ABL1(Q252H)-nonphosphorylated,Sunitinib,>300nM
ABL1(Q252H)-phosphorylated,Sunitinib,>300nM
ABL1(T315I)-nonphosphorylated,Sunitinib,>300nM
ABL1(T315I)-phosphorylated,Sunitinib,>300nM
ABL1(Y253F)-phosphorylated,Sunitinib,>300nM
ABL1-nonphosphorylated,Sunitinib,>300nM
ABL1-phosphorylated,Sunitinib,>300nM
ABL2,Sunitinib,>300nM
ACVR1,Sunitinib,>300nM
ACVR1B,Sunitinib,>300nM
ACVR2A,Sunitinib,>300nM
ACVR2B,Sunitinib,>300nM
ACVRL1,Sunitinib,>300nM
ADCK3,Sunitinib,>300nM
ADCK4,Sunitinib,>300nM
AKT1,Sunitinib,>300nM
AKT2,Sunitinib,>300nM
AKT3,Sunitinib,>300nM
ALK,Sunitinib,>300nM
AMPK-alpha1,Sunitinib,>300nM
AMPK-alpha2,Sunitinib,>300nM
ANKK1,Sunitinib,>300nM
ARK5,Sunitinib,>300nM
ASK1,Sunitinib,>300nM
ASK2,Sunitinib,>300nM
AURKA,Sunitinib,>300nM
AURKB,Sunitinib,>300nM
AURKC,Sunitinib,>300nM
AXL,Sunitinib,>300nM
BIKE,Sunitinib,<300nM
BLK,Sunitinib,>300nM
BMPR1A,Sunitinib,>300nM
BMPR1B,Sunitinib,>300nM
BMPR2,Sunitinib,>300nM
BMX,Sunitinib,>300nM
BRAF,Sunitinib,>300nM
BRAF(V600E),Sunitinib,>300nM
BRK,Sunitinib,>300nM
BRSK1,Sunitinib,>300nM
BRSK2,Sunitinib,>300nM
BTK,Sunitinib,>300nM
CAMK1,Sunitinib,>300nM
CAMK1D,Sunitinib,>300nM
CAMK1G,Sunitinib,>300nM
CAMK2A,Sunitinib,>300nM
CAMK2B,Sunitinib,>300nM
CAMK2D,Sunitinib,>300nM
CAMK2G,Sunitinib,>300nM
CAMK4,Sunitinib,>300nM
CAMKK1,Sunitinib,>300nM
CAMKK2,Sunitinib,>300nM
CASK,Sunitinib,>300nM
CDC2L1,Sunitinib,>300nM
CDC2L2,Sunitinib,>300nM
CDC2L5,Sunitinib,>300nM
CDK11,Sunitinib,>300nM
CDK2,Sunitinib,>300nM
CDK3,Sunitinib,>300nM
CDK4-cyclinD1,Sunitinib,>300nM
CDK4-cyclinD3,Sunitinib,>300nM
CDK5,Sunitinib,>300nM
CDK7,Sunitinib,>300nM
CDK8,Sunitinib,>300nM
CDK9,Sunitinib,>300nM
CDKL1,Sunitinib,>300nM
CDKL2,Sunitinib,>300nM
CDKL3,Sunitinib,>300nM
CDKL5,Sunitinib,>300nM
CHEK1,Sunitinib,>300nM
CHEK2,Sunitinib,>300nM
CIT,Sunitinib,>300nM
CLK1,Sunitinib,>300nM
