Kinase,Compound,Predicted_Kd_Category
CDK5,Sorafenib,>3000nM
CDK7,Sorafenib,<3000nM
CDK8,Sorafenib,>3000nM
CDK9,Sorafenib,>3000nM
CDKL1,Sorafenib,>3000nM
CDKL2,Sorafenib,>3000nM
CDKL3,Sorafenib,>3000nM
CDKL5,Sorafenib,>3000nM
CHEK1,Sorafenib,>3000nM
CHEK2,Sorafenib,>3000nM
CIT,Sorafenib,>3000nM
CLK1,Sorafenib,>3000nM
CLK2,Sorafenib,>3000nM
CLK3,Sorafenib,>3000nM
CLK4,Sorafenib,>3000nM
CSF1R,Sorafenib,<3000nM
CSK,Sorafenib,>3000nM
CSNK1A1,Sorafenib,>3000nM
CSNK1A1L,Sorafenib,>3000nM
CSNK1D,Sorafenib,>3000nM
CSNK1E,Sorafenib,>3000nM
CSNK1G1,Sorafenib,>3000nM
CSNK1G2,Sorafenib,>3000nM
CSNK1G3,Sorafenib,>3000nM
CSNK2A1,Sorafenib,>3000nM
CSNK2A2,Sorafenib,>3000nM
CTK,Sorafenib,>3000nM
DAPK1,Sorafenib,>3000nM
DAPK2,Sorafenib,>3000nM
DAPK3,Sorafenib,>3000nM
DCAMKL1,Sorafenib,>3000nM
DCAMKL2,Sorafenib,>3000nM
DCAMKL3,Sorafenib,>3000nM
DDR1,Sorafenib,<3000nM
DDR2,Sorafenib,<3000nM
DLK,Sorafenib,>3000nM
DMPK,Sorafenib,>3000nM
DMPK2,Sorafenib,>3000nM
DRAK1,Sorafenib,>3000nM
DRAK2,Sorafenib,>3000nM
DYRK1A,Sorafenib,>3000nM
DYRK1B,Sorafenib,>3000nM
DYRK2,Sorafenib,>3000nM
EGFR,Sorafenib,<3000nM
EGFR(E746-A750del),Sorafenib,<3000nM
EGFR(G719C),Sorafenib,<3000nM
EGFR(G719S),Sorafenib,<3000nM
"EGFR(L747-E749del, A750P)",Sorafenib,<3000nM
"EGFR(L747-S752del, P753S)",Sorafenib,<3000nM
"EGFR(L747-T751del,Sins)",Sorafenib,<3000nM
EGFR(L858R),Sorafenib,<3000nM
"EGFR(L858R,T790M)",Sorafenib,<3000nM
EGFR(L861Q),Sorafenib,<3000nM
EGFR(S752-I759del),Sorafenib,<3000nM
EGFR(T790M),Sorafenib,<3000nM
EIF2AK1,Sorafenib,>3000nM
EPHA1,Sorafenib,>3000nM
EPHA2,Sorafenib,>3000nM
EPHA3,Sorafenib,<3000nM
EPHA4,Sorafenib,>3000nM
EPHA5,Sorafenib,<3000nM
EPHA6,Sorafenib,<3000nM
EPHA7,Sorafenib,>3000nM
EPHA8,Sorafenib,<3000nM
EPHB1,Sorafenib,<3000nM
EPHB2,Sorafenib,>3000nM
EPHB3,Sorafenib,>3000nM
EPHB4,Sorafenib,>3000nM
EPHB6,Sorafenib,<3000nM
ERBB2,Sorafenib,>3000nM
ERBB3,Sorafenib,>3000nM
ERBB4,Sorafenib,>3000nM
ERK1,Sorafenib,>3000nM
ERK2,Sorafenib,>3000nM
ERK3,Sorafenib,>3000nM
ERK4,Sorafenib,>3000nM
ERK5,Sorafenib,>3000nM
ERK8,Sorafenib,>3000nM
ERN1,Sorafenib,>3000nM
FAK,Sorafenib,>3000nM
FER,Sorafenib,>3000nM
FES,Sorafenib,>3000nM
FGFR1,Sorafenib,>3000nM
FGFR2,Sorafenib,>3000nM
FGFR3,Sorafenib,>3000nM
FGFR3(G697C),Sorafenib,>3000nM
FGFR4,Sorafenib,>3000nM
FGR,Sorafenib,<3000nM
FLT1,Sorafenib,<3000nM
FLT3,Sorafenib,<3000nM
FLT3(D835H),Sorafenib,<3000nM
FLT3(D835Y),Sorafenib,<3000nM
FLT3(ITD),Sorafenib,<3000nM
FLT3(K663Q),Sorafenib,<3000nM
FLT3(N841I),Sorafenib,<3000nM
FLT3(R834Q),Sorafenib,<3000nM
FLT4,Sorafenib,<3000nM
FRK,Sorafenib,<3000nM
FYN,Sorafenib,<3000nM
GAK,Sorafenib,<3000nM
"GCN2(Kin.Dom.2,S808G)",Sorafenib,>3000nM
GRK1,Sorafenib,>3000nM
GRK4,Sorafenib,>3000nM
GRK7,Sorafenib,>3000nM
GSK3A,Sorafenib,>3000nM
GSK3B,Sorafenib,>3000nM
HCK,Sorafenib,<3000nM
HIPK1,Sorafenib,>3000nM
HIPK2,Sorafenib,>3000nM
HIPK3,Sorafenib,>3000nM
HIPK4,Sorafenib,<3000nM
HPK1,Sorafenib,<3000nM
HUNK,Sorafenib,>3000nM
ICK,Sorafenib,>3000nM
IGF1R,Sorafenib,>3000nM
IKK-alpha,Sorafenib,>3000nM
IKK-beta,Sorafenib,>3000nM
IKK-epsilon,Sorafenib,>3000nM
INSR,Sorafenib,>3000nM
INSRR,Sorafenib,>3000nM
IRAK1,Sorafenib,<3000nM
IRAK3,Sorafenib,<3000nM
IRAK4,Sorafenib,>3000nM
ITK,Sorafenib,>3000nM
JAK1(JH1domain-catalytic),Sorafenib,>3000nM
JAK1(JH2domain-pseudokinase),Sorafenib,>3000nM
JAK2(JH1domain-catalytic),Sorafenib,>3000nM
JAK3(JH1domain-catalytic),Sorafenib,<3000nM
JNK1,Sorafenib,>3000nM
JNK2,Sorafenib,>3000nM
JNK3,Sorafenib,>3000nM
KIT,Sorafenib,<3000nM
KIT(A829P),Sorafenib,<3000nM
KIT(D816H),Sorafenib,<3000nM
KIT(D816V),Sorafenib,<3000nM
KIT(L576P),Sorafenib,<3000nM
KIT(V559D),Sorafenib,<3000nM
"KIT(V559D,T670I)",Sorafenib,<3000nM
"KIT(V559D,V654A)",Sorafenib,<3000nM
LATS1,Sorafenib,>3000nM
LATS2,Sorafenib,>3000nM
LCK,Sorafenib,<3000nM
LIMK1,Sorafenib,>3000nM
LIMK2,Sorafenib,>3000nM
LKB1,Sorafenib,>3000nM
LOK,Sorafenib,<3000nM
LRRK2,Sorafenib,>3000nM
LRRK2(G2019S),Sorafenib,>3000nM
LTK,Sorafenib,<3000nM
LYN,Sorafenib,<3000nM
LZK,Sorafenib,>3000nM
MAK,Sorafenib,>3000nM
MAP3K1,Sorafenib,>3000nM
MAP3K15,Sorafenib,>3000nM
MAP3K2,Sorafenib,>3000nM
MAP3K3,Sorafenib,<3000nM
MAP3K4,Sorafenib,>3000nM
MAP4K2,Sorafenib,<3000nM
MAP4K3,Sorafenib,<3000nM
MAP4K4,Sorafenib,>3000nM
MAP4K5,Sorafenib,<3000nM
MAPKAPK2,Sorafenib,>3000nM
MAPKAPK5,Sorafenib,>3000nM
MARK1,Sorafenib,>3000nM
MARK2,Sorafenib,>3000nM
MARK3,Sorafenib,>3000nM
MARK4,Sorafenib,>3000nM
MAST1,Sorafenib,>3000nM
MEK1,Sorafenib,<3000nM
MEK2,Sorafenib,>3000nM
MEK3,Sorafenib,>3000nM
MEK4,Sorafenib,>3000nM
MEK5,Sorafenib,<3000nM
MEK6,Sorafenib,>3000nM
MELK,Sorafenib,>3000nM
MERTK,Sorafenib,<3000nM
MET,Sorafenib,<3000nM
MET(M1250T),Sorafenib,<3000nM
MET(Y1235D),Sorafenib,<3000nM
MINK,Sorafenib,<3000nM
MKK7,Sorafenib,>3000nM
MKNK1,Sorafenib,>3000nM
MKNK2,Sorafenib,>3000nM
MLCK,Sorafenib,>3000nM
MLK1,Sorafenib,>3000nM
MLK2,Sorafenib,>3000nM
MLK3,Sorafenib,>3000nM
MRCKA,Sorafenib,>3000nM
MRCKB,Sorafenib,>3000nM
MST1,Sorafenib,>3000nM
MST1R,Sorafenib,>3000nM
MST2,Sorafenib,>3000nM
MST3,Sorafenib,>3000nM
MST4,Sorafenib,>3000nM
MTOR,Sorafenib,>3000nM
MUSK,Sorafenib,>3000nM
MYLK,Sorafenib,>3000nM
MYLK2,Sorafenib,>3000nM
MYLK4,Sorafenib,>3000nM
MYO3A,Sorafenib,>3000nM
MYO3B,Sorafenib,>3000nM
NDR1,Sorafenib,>3000nM
NDR2,Sorafenib,>3000nM
NEK1,Sorafenib,>3000nM
NEK11,Sorafenib,>3000nM
NEK2,Sorafenib,>3000nM
NEK3,Sorafenib,>3000nM
NEK4,Sorafenib,>3000nM
NEK5,Sorafenib,>3000nM
NEK6,Sorafenib,>3000nM
NEK7,Sorafenib,>3000nM
NEK9,Sorafenib,>3000nM
NIM1,Sorafenib,>3000nM
NLK,Sorafenib,>3000nM
OSR1,Sorafenib,>3000nM
p38-alpha,Sorafenib,>3000nM
p38-beta,Sorafenib,>3000nM
p38-delta,Sorafenib,>3000nM
p38-gamma,Sorafenib,>3000nM
PAK1,Sorafenib,>3000nM
PAK2,Sorafenib,>3000nM
PAK3,Sorafenib,>3000nM
PAK4,Sorafenib,>3000nM
PAK6,Sorafenib,>3000nM
PAK7,Sorafenib,>3000nM
PCTK1,Sorafenib,>3000nM
PCTK2,Sorafenib,>3000nM
PCTK3,Sorafenib,>3000nM
PDGFRA,Sorafenib,<3000nM
PDGFRB,Sorafenib,<3000nM
PDPK1,Sorafenib,>3000nM
PFCDPK1(P.falciparum),Sorafenib,>3000nM
PFPK5(P.falciparum),Sorafenib,>3000nM
PFTAIRE2,Sorafenib,>3000nM
PFTK1,Sorafenib,>3000nM
PHKG1,Sorafenib,>3000nM
PHKG2,Sorafenib,>3000nM
PIK3C2B,Sorafenib,>3000nM
PIK3C2G,Sorafenib,>3000nM
PIK3CA,Sorafenib,>3000nM
PIK3CA(C420R),Sorafenib,>3000nM
PIK3CA(E542K),Sorafenib,>3000nM
PIK3CA(E545A),Sorafenib,>3000nM
PIK3CA(E545K),Sorafenib,>3000nM
PIK3CA(H1047L),Sorafenib,>3000nM
PIK3CA(H1047Y),Sorafenib,>3000nM
PIK3CA(I800L),Sorafenib,>3000nM
PIK3CA(M1043I),Sorafenib,>3000nM
PIK3CA(Q546K),Sorafenib,>3000nM
PIK3CB,Sorafenib,>3000nM
PIK3CD,Sorafenib,>3000nM
PIK3CG,Sorafenib,>3000nM
PIK4CB,Sorafenib,>3000nM
PIM1,Sorafenib,>3000nM
PIM2,Sorafenib,>3000nM
PIM3,Sorafenib,>3000nM
PIP5K1A,Sorafenib,>3000nM
PIP5K1C,Sorafenib,>3000nM
PIP5K2B,Sorafenib,>3000nM
PIP5K2C,Sorafenib,>3000nM
PKAC-alpha,Sorafenib,>3000nM
PKAC-beta,Sorafenib,>3000nM
PKMYT1,Sorafenib,>3000nM
PKN1,Sorafenib,>3000nM
PKN2,Sorafenib,>3000nM
PKNB(M.tuberculosis),Sorafenib,>3000nM
PLK1,Sorafenib,>3000nM
PLK2,Sorafenib,>3000nM
PLK3,Sorafenib,>3000nM
PLK4,Sorafenib,<3000nM
PRKCD,Sorafenib,>3000nM
PRKCE,Sorafenib,>3000nM
PRKCH,Sorafenib,>3000nM
PRKCI,Sorafenib,>3000nM
PRKCQ,Sorafenib,>3000nM
PRKD1,Sorafenib,>3000nM
PRKD2,Sorafenib,>3000nM
PRKD3,Sorafenib,>3000nM
PRKG1,Sorafenib,>3000nM
PRKG2,Sorafenib,>3000nM
PRKR,Sorafenib,>3000nM
PRKX,Sorafenib,>3000nM
PRP4,Sorafenib,>3000nM
PYK2,Sorafenib,>3000nM
QSK,Sorafenib,>3000nM
RAF1,Sorafenib,>3000nM
RET,Sorafenib,<3000nM
RET(M918T),Sorafenib,<3000nM
RET(V804L),Sorafenib,<3000nM
RET(V804M),Sorafenib,<3000nM
RIOK1,Sorafenib,>3000nM
RIOK2,Sorafenib,>3000nM
RIOK3,Sorafenib,>3000nM
RIPK1,Sorafenib,>3000nM
RIPK2,Sorafenib,<3000nM
RIPK4,Sorafenib,>3000nM
RIPK5,Sorafenib,>3000nM
ROCK1,Sorafenib,>3000nM
ROCK2,Sorafenib,>3000nM
ROS1,Sorafenib,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),Sorafenib,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),Sorafenib,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),Sorafenib,>3000nM
RPS6KA5(Kin.Dom.2-C-terminal),Sorafenib,>3000nM
RSK1(Kin.Dom.1-N-terminal),Sorafenib,>3000nM
RSK1(Kin.Dom.2-C-terminal),Sorafenib,>3000nM
RSK2(Kin.Dom.1-N-terminal),Sorafenib,>3000nM
RSK3(Kin.Dom.1-N-terminal),Sorafenib,>3000nM
RSK3(Kin.Dom.2-C-terminal),Sorafenib,>3000nM
RSK4(Kin.Dom.1-N-terminal),Sorafenib,>3000nM
RSK4(Kin.Dom.2-C-terminal),Sorafenib,>3000nM
S6K1,Sorafenib,>3000nM
SBK1,Sorafenib,>3000nM
SgK110,Sorafenib,>3000nM
SGK3,Sorafenib,>3000nM
SIK,Sorafenib,>3000nM
SIK2,Sorafenib,>3000nM
SLK,Sorafenib,<3000nM
SNARK,Sorafenib,>3000nM
SNRK,Sorafenib,>3000nM
SRC,Sorafenib,<3000nM
SRMS,Sorafenib,>3000nM
SRPK1,Sorafenib,>3000nM
SRPK2,Sorafenib,>3000nM
SRPK3,Sorafenib,>3000nM
STK16,Sorafenib,>3000nM
STK33,Sorafenib,>3000nM
STK35,Sorafenib,>3000nM
STK36,Sorafenib,>3000nM
STK39,Sorafenib,>3000nM
SYK,Sorafenib,>3000nM
TAK1,Sorafenib,>3000nM
TAOK1,Sorafenib,<3000nM
TAOK2,Sorafenib,<3000nM
TAOK3,Sorafenib,<3000nM
TBK1,Sorafenib,>3000nM
TEC,Sorafenib,>3000nM
TESK1,Sorafenib,>3000nM
TGFBR1,Sorafenib,>3000nM
TGFBR2,Sorafenib,>3000nM
TIE1,Sorafenib,<3000nM
TIE2,Sorafenib,<3000nM
TLK1,Sorafenib,>3000nM
TLK2,Sorafenib,>3000nM
TNIK,Sorafenib,<3000nM
TNK1,Sorafenib,<3000nM
TNK2,Sorafenib,>3000nM
TNNI3K,Sorafenib,>3000nM
TRKA,Sorafenib,<3000nM
TRKB,Sorafenib,<3000nM
TRKC,Sorafenib,<3000nM
TRPM6,Sorafenib,>3000nM
TSSK1B,Sorafenib,>3000nM
TTK,Sorafenib,>3000nM
TXK,Sorafenib,>3000nM
TYK2(JH1domain-catalytic),Sorafenib,>3000nM
TYK2(JH2domain-pseudokinase),Sorafenib,>3000nM
TYRO3,Sorafenib,>3000nM
ULK1,Sorafenib,>3000nM
ULK2,Sorafenib,>3000nM
ULK3,Sorafenib,>3000nM
VEGFR2,Sorafenib,<3000nM
VRK2,Sorafenib,>3000nM
WEE1,Sorafenib,>3000nM
WEE2,Sorafenib,>3000nM
YANK1,Sorafenib,>3000nM
YANK2,Sorafenib,>3000nM
YANK3,Sorafenib,>3000nM
YES,Sorafenib,<3000nM
YSK1,Sorafenib,>3000nM
YSK4,Sorafenib,<3000nM
ZAK,Sorafenib,<3000nM
ZAP70,Sorafenib,>3000nM
AAK1,SU-14813,>3000nM
ABL1(E255K)-phosphorylated,SU-14813,<3000nM
ABL1(F317I)-nonphosphorylated,SU-14813,>3000nM
ABL1(F317I)-phosphorylated,SU-14813,>3000nM
ABL1(F317L)-nonphosphorylated,SU-14813,<3000nM
ABL1(F317L)-phosphorylated,SU-14813,<3000nM
ABL1(H396P)-nonphosphorylated,SU-14813,<3000nM
ABL1(H396P)-phosphorylated,SU-14813,<3000nM
ABL1(M351T)-phosphorylated,SU-14813,<3000nM
ABL1(Q252H)-nonphosphorylated,SU-14813,<3000nM
ABL1(Q252H)-phosphorylated,SU-14813,<3000nM
ABL1(T315I)-nonphosphorylated,SU-14813,<3000nM
ABL1(T315I)-phosphorylated,SU-14813,<3000nM
ABL1(Y253F)-phosphorylated,SU-14813,<3000nM
ABL1-nonphosphorylated,SU-14813,<3000nM
ABL1-phosphorylated,SU-14813,<3000nM
ABL2,SU-14813,<3000nM
ACVR1,SU-14813,>3000nM
ACVR1B,SU-14813,>3000nM
ACVR2A,SU-14813,>3000nM
ACVR2B,SU-14813,>3000nM
ACVRL1,SU-14813,>3000nM
ADCK3,SU-14813,>3000nM
ADCK4,SU-14813,>3000nM
AKT1,SU-14813,>3000nM
AKT2,SU-14813,>3000nM
AKT3,SU-14813,>3000nM
ALK,SU-14813,<3000nM
AMPK-alpha1,SU-14813,>3000nM
AMPK-alpha2,SU-14813,>3000nM
ANKK1,SU-14813,>3000nM
ARK5,SU-14813,>3000nM
ASK1,SU-14813,>3000nM
ASK2,SU-14813,>3000nM
AURKA,SU-14813,>3000nM
AURKB,SU-14813,<3000nM
AURKC,SU-14813,<3000nM
AXL,SU-14813,<3000nM
BIKE,SU-14813,>3000nM
BLK,SU-14813,<3000nM
BMPR1A,SU-14813,>3000nM
BMPR1B,SU-14813,>3000nM
BMPR2,SU-14813,>3000nM
BMX,SU-14813,>3000nM
BRAF,SU-14813,>3000nM
BRAF(V600E),SU-14813,>3000nM
BRK,SU-14813,>3000nM
BRSK1,SU-14813,>3000nM
BRSK2,SU-14813,>3000nM
BTK,SU-14813,>3000nM
CAMK1,SU-14813,>3000nM
CAMK1D,SU-14813,>3000nM
CAMK1G,SU-14813,>3000nM
CAMK2A,SU-14813,>3000nM
CAMK2B,SU-14813,>3000nM
CAMK2D,SU-14813,>3000nM
CAMK2G,SU-14813,>3000nM
CAMK4,SU-14813,>3000nM
CAMKK1,SU-14813,>3000nM
CAMKK2,SU-14813,>3000nM
CASK,SU-14813,>3000nM
CDC2L1,SU-14813,>3000nM
CDC2L2,SU-14813,>3000nM
CDC2L5,SU-14813,>3000nM
CDK11,SU-14813,>3000nM
CDK2,SU-14813,>3000nM
CDK3,SU-14813,>3000nM
CDK4-cyclinD1,SU-14813,>3000nM
CDK4-cyclinD3,SU-14813,>3000nM
CDK5,SU-14813,>3000nM
CDK7,SU-14813,>3000nM
CDK8,SU-14813,>3000nM
CDK9,SU-14813,>3000nM
CDKL1,SU-14813,>3000nM
CDKL2,SU-14813,<3000nM
CDKL3,SU-14813,>3000nM
CDKL5,SU-14813,>3000nM
CHEK1,SU-14813,>3000nM
CHEK2,SU-14813,>3000nM
CIT,SU-14813,>3000nM
CLK1,SU-14813,<3000nM
CLK2,SU-14813,<3000nM
CLK3,SU-14813,>3000nM
CLK4,SU-14813,<3000nM
CSF1R,SU-14813,<3000nM
CSK,SU-14813,>3000nM
CSNK1A1,SU-14813,>3000nM
CSNK1A1L,SU-14813,>3000nM
CSNK1D,SU-14813,>3000nM
CSNK1E,SU-14813,>3000nM
CSNK1G1,SU-14813,>3000nM
CSNK1G2,SU-14813,>3000nM
CSNK1G3,SU-14813,>3000nM
CSNK2A1,SU-14813,>3000nM
CSNK2A2,SU-14813,>3000nM
CTK,SU-14813,>3000nM
DAPK1,SU-14813,>3000nM
DAPK2,SU-14813,>3000nM
DAPK3,SU-14813,>3000nM
DCAMKL1,SU-14813,>3000nM
DCAMKL2,SU-14813,>3000nM
DCAMKL3,SU-14813,<3000nM
DDR1,SU-14813,<3000nM
DDR2,SU-14813,<3000nM
DLK,SU-14813,>3000nM
DMPK,SU-14813,>3000nM
DMPK2,SU-14813,>3000nM
DRAK1,SU-14813,>3000nM
DRAK2,SU-14813,>3000nM
DYRK1A,SU-14813,<3000nM
DYRK1B,SU-14813,>3000nM
DYRK2,SU-14813,>3000nM
EGFR,SU-14813,>3000nM
EGFR(E746-A750del),SU-14813,>3000nM
EGFR(G719C),SU-14813,>3000nM
EGFR(G719S),SU-14813,>3000nM
"EGFR(L747-E749del, A750P)",SU-14813,<3000nM
"EGFR(L747-S752del, P753S)",SU-14813,>3000nM
"EGFR(L747-T751del,Sins)",SU-14813,>3000nM
EGFR(L858R),SU-14813,>3000nM
"EGFR(L858R,T790M)",SU-14813,>3000nM
EGFR(L861Q),SU-14813,>3000nM
EGFR(S752-I759del),SU-14813,>3000nM
EGFR(T790M),SU-14813,<3000nM
EIF2AK1,SU-14813,>3000nM
EPHA1,SU-14813,>3000nM
EPHA2,SU-14813,>3000nM
EPHA3,SU-14813,<3000nM
EPHA4,SU-14813,>3000nM
EPHA5,SU-14813,>3000nM
EPHA6,SU-14813,<3000nM
EPHA7,SU-14813,>3000nM
EPHA8,SU-14813,<3000nM
EPHB1,SU-14813,<3000nM
EPHB2,SU-14813,>3000nM
EPHB3,SU-14813,>3000nM
EPHB4,SU-14813,>3000nM
EPHB6,SU-14813,<3000nM
ERBB2,SU-14813,>3000nM
ERBB3,SU-14813,>3000nM
ERBB4,SU-14813,>3000nM
ERK1,SU-14813,>3000nM
ERK2,SU-14813,>3000nM
ERK3,SU-14813,>3000nM
ERK4,SU-14813,>3000nM
ERK5,SU-14813,>3000nM
ERK8,SU-14813,>3000nM
ERN1,SU-14813,>3000nM
FAK,SU-14813,>3000nM
FER,SU-14813,>3000nM
FES,SU-14813,>3000nM
FGFR1,SU-14813,>3000nM
FGFR2,SU-14813,<3000nM
FGFR3,SU-14813,<3000nM
FGFR3(G697C),SU-14813,>3000nM
FGFR4,SU-14813,>3000nM
FGR,SU-14813,<3000nM
FLT1,SU-14813,<3000nM
FLT3,SU-14813,<3000nM
FLT3(D835H),SU-14813,<3000nM
FLT3(D835Y),SU-14813,<3000nM
FLT3(ITD),SU-14813,<3000nM
FLT3(K663Q),SU-14813,<3000nM
FLT3(N841I),SU-14813,<3000nM
FLT3(R834Q),SU-14813,<3000nM
FLT4,SU-14813,<3000nM
FRK,SU-14813,<3000nM
FYN,SU-14813,<3000nM
GAK,SU-14813,<3000nM
"GCN2(Kin.Dom.2,S808G)",SU-14813,>3000nM
GRK1,SU-14813,>3000nM
GRK4,SU-14813,>3000nM
GRK7,SU-14813,<3000nM
GSK3A,SU-14813,>3000nM
GSK3B,SU-14813,>3000nM
HCK,SU-14813,<3000nM
HIPK1,SU-14813,<3000nM
HIPK2,SU-14813,<3000nM
HIPK3,SU-14813,<3000nM
HIPK4,SU-14813,<3000nM
HPK1,SU-14813,<3000nM
HUNK,SU-14813,>3000nM
ICK,SU-14813,>3000nM
IGF1R,SU-14813,>3000nM
IKK-alpha,SU-14813,>3000nM
IKK-beta,SU-14813,>3000nM
IKK-epsilon,SU-14813,>3000nM
INSR,SU-14813,>3000nM
INSRR,SU-14813,>3000nM
IRAK1,SU-14813,<3000nM
IRAK3,SU-14813,>3000nM
IRAK4,SU-14813,<3000nM
ITK,SU-14813,>3000nM
JAK1(JH1domain-catalytic),SU-14813,>3000nM
JAK1(JH2domain-pseudokinase),SU-14813,>3000nM
JAK2(JH1domain-catalytic),SU-14813,>3000nM
JAK3(JH1domain-catalytic),SU-14813,<3000nM
JNK1,SU-14813,>3000nM
JNK2,SU-14813,>3000nM
JNK3,SU-14813,<3000nM
KIT,SU-14813,<3000nM
KIT(A829P),SU-14813,<3000nM
KIT(D816H),SU-14813,<3000nM
KIT(D816V),SU-14813,<3000nM
KIT(L576P),SU-14813,<3000nM
KIT(V559D),SU-14813,<3000nM
"KIT(V559D,T670I)",SU-14813,<3000nM
"KIT(V559D,V654A)",SU-14813,<3000nM
LATS1,SU-14813,>3000nM
LATS2,SU-14813,>3000nM
LCK,SU-14813,<3000nM
LIMK1,SU-14813,>3000nM
LIMK2,SU-14813,>3000nM
LKB1,SU-14813,>3000nM
LOK,SU-14813,<3000nM
LRRK2,SU-14813,<3000nM
LRRK2(G2019S),SU-14813,<3000nM
LTK,SU-14813,>3000nM
LYN,SU-14813,<3000nM
LZK,SU-14813,>3000nM
MAK,SU-14813,>3000nM
MAP3K1,SU-14813,>3000nM
MAP3K15,SU-14813,>3000nM
MAP3K2,SU-14813,>3000nM
MAP3K3,SU-14813,>3000nM
MAP3K4,SU-14813,>3000nM
MAP4K2,SU-14813,<3000nM
MAP4K3,SU-14813,<3000nM
MAP4K4,SU-14813,<3000nM
MAP4K5,SU-14813,<3000nM
MAPKAPK2,SU-14813,>3000nM
MAPKAPK5,SU-14813,>3000nM
MARK1,SU-14813,>3000nM
MARK2,SU-14813,>3000nM
MARK3,SU-14813,>3000nM
MARK4,SU-14813,>3000nM
MAST1,SU-14813,>3000nM
MEK1,SU-14813,<3000nM
MEK2,SU-14813,>3000nM
MEK3,SU-14813,>3000nM
MEK4,SU-14813,>3000nM
MEK5,SU-14813,<3000nM
MEK6,SU-14813,>3000nM
MELK,SU-14813,>3000nM
MERTK,SU-14813,<3000nM
MET,SU-14813,<3000nM
MET(M1250T),SU-14813,<3000nM
MET(Y1235D),SU-14813,<3000nM
MINK,SU-14813,<3000nM
MKK7,SU-14813,>3000nM
MKNK1,SU-14813,>3000nM
MKNK2,SU-14813,<3000nM
MLCK,SU-14813,>3000nM
MLK1,SU-14813,>3000nM
MLK2,SU-14813,>3000nM
MLK3,SU-14813,>3000nM
MRCKA,SU-14813,>3000nM
MRCKB,SU-14813,>3000nM
MST1,SU-14813,>3000nM
MST1R,SU-14813,>3000nM
MST2,SU-14813,>3000nM
MST3,SU-14813,>3000nM
MST4,SU-14813,>3000nM
MTOR,SU-14813,>3000nM
MUSK,SU-14813,>3000nM
MYLK,SU-14813,>3000nM
MYLK2,SU-14813,<3000nM
MYLK4,SU-14813,>3000nM
MYO3A,SU-14813,>3000nM
MYO3B,SU-14813,>3000nM
NDR1,SU-14813,>3000nM
NDR2,SU-14813,>3000nM
NEK1,SU-14813,>3000nM
NEK11,SU-14813,>3000nM
NEK2,SU-14813,>3000nM
NEK3,SU-14813,>3000nM
NEK4,SU-14813,>3000nM
NEK5,SU-14813,>3000nM
NEK6,SU-14813,>3000nM
NEK7,SU-14813,>3000nM
NEK9,SU-14813,>3000nM
NIM1,SU-14813,>3000nM
NLK,SU-14813,>3000nM
OSR1,SU-14813,>3000nM
p38-alpha,SU-14813,>3000nM
p38-beta,SU-14813,>3000nM
p38-delta,SU-14813,>3000nM
p38-gamma,SU-14813,>3000nM
PAK1,SU-14813,>3000nM
PAK2,SU-14813,>3000nM
PAK3,SU-14813,>3000nM
PAK4,SU-14813,>3000nM
PAK6,SU-14813,>3000nM
PAK7,SU-14813,>3000nM
PCTK1,SU-14813,>3000nM
PCTK2,SU-14813,>3000nM
PCTK3,SU-14813,>3000nM
PDGFRA,SU-14813,<3000nM
PDGFRB,SU-14813,<3000nM
PDPK1,SU-14813,>3000nM
PFCDPK1(P.falciparum),SU-14813,>3000nM
PFPK5(P.falciparum),SU-14813,>3000nM
PFTAIRE2,SU-14813,>3000nM
PFTK1,SU-14813,>3000nM
PHKG1,SU-14813,<3000nM
PHKG2,SU-14813,<3000nM
PIK3C2B,SU-14813,>3000nM
PIK3C2G,SU-14813,>3000nM
PIK3CA,SU-14813,>3000nM
PIK3CA(C420R),SU-14813,>3000nM
PIK3CA(E542K),SU-14813,>3000nM
PIK3CA(E545A),SU-14813,>3000nM
PIK3CA(E545K),SU-14813,>3000nM
PIK3CA(H1047L),SU-14813,>3000nM
PIK3CA(H1047Y),SU-14813,>3000nM
PIK3CA(I800L),SU-14813,>3000nM
PIK3CA(M1043I),SU-14813,>3000nM
PIK3CA(Q546K),SU-14813,>3000nM
PIK3CB,SU-14813,>3000nM
PIK3CD,SU-14813,>3000nM
PIK3CG,SU-14813,>3000nM
PIK4CB,SU-14813,>3000nM
PIM1,SU-14813,>3000nM
PIM2,SU-14813,>3000nM
PIM3,SU-14813,>3000nM
PIP5K1A,SU-14813,>3000nM
PIP5K1C,SU-14813,>3000nM
PIP5K2B,SU-14813,>3000nM
PIP5K2C,SU-14813,>3000nM
PKAC-alpha,SU-14813,>3000nM
PKAC-beta,SU-14813,>3000nM
PKMYT1,SU-14813,>3000nM
PKN1,SU-14813,>3000nM
PKN2,SU-14813,>3000nM
PKNB(M.tuberculosis),SU-14813,>3000nM
PLK1,SU-14813,>3000nM
PLK2,SU-14813,>3000nM
PLK3,SU-14813,>3000nM
PLK4,SU-14813,>3000nM
PRKCD,SU-14813,>3000nM
PRKCE,SU-14813,>3000nM
PRKCH,SU-14813,>3000nM
PRKCI,SU-14813,>3000nM
